datetime,wtr_0,wtr_2,wtr_4,wtr_8,wtr_1
2020-07-22T04:00:00Z,18.236,15.855,8.879,5.141,17.502
2020-07-22T04:30:00Z,18.14,15.664,8.978,5.141,17.214
2020-07-22T05:00:00Z,17.95,15.951,8.879,5.141,17.265
2020-07-22T05:30:00Z,17.76,15.951,8.978,5.141,17.13
2020-07-22T06:00:00Z,17.855,15.76,9.176,5.141,17.028
2020-07-22T06:30:00Z,17.665,15.855,9.077,5.037,17.138
2020-07-22T07:00:00Z,17.57,15.855,9.275,5.037,17.062
2020-07-22T07:30:00Z,17.475,15.76,9.472,5.037,16.96
2020-07-22T08:00:00Z,17.379,15.569,9.176,4.934,17.291
2020-07-22T08:30:00Z,17.379,15.473,9.275,4.934,17.223
2020-07-22T09:00:00Z,17.189,15.76,9.571,4.934,17.197
2020-07-22T09:30:00Z,17.189,15.76,9.373,5.141,17.045
2020-07-22T10:00:00Z,17.094,15.664,9.373,5.037,17.028
2020-07-22T10:30:00Z,16.903,15.76,9.373,5.141,17.011
2020-07-22T11:00:00Z,16.903,15.855,9.275,5.141,16.952
2020-07-22T11:30:00Z,16.903,16.046,8.978,5.141,16.901
2020-07-22T12:00:00Z,16.903,15.664,9.176,5.141,16.833
2020-07-22T12:30:00Z,16.903,15.569,9.176,5.141,16.782
2020-07-22T13:00:00Z,16.713,15.664,9.472,5.037,16.705
2020-07-22T13:30:00Z,16.713,16.046,9.077,5.037,16.646
2020-07-22T14:00:00Z,16.808,15.76,9.077,5.037,16.629
2020-07-22T14:30:00Z,17.475,15.76,9.077,5.141,16.654
2020-07-22T15:00:00Z,17.284,15.76,9.077,5.141,16.671
2020-07-22T15:30:00Z,20.138,16.141,9.176,5.141,16.68
2020-07-22T16:00:00Z,19.282,16.237,9.373,5.141,16.62
2020-07-22T16:30:00Z,19.282,16.046,9.472,5.347,16.603
2020-07-22T17:00:00Z,20.043,16.332,9.275,5.45,16.68
2020-07-22T17:30:00Z,20.519,16.903,9.472,5.347,16.773
2020-07-22T18:00:00Z,19.377,16.618,9.373,5.244,16.799
2020-07-22T18:30:00Z,19.758,16.903,9.669,5.244,17.011
2020-07-22T19:00:00Z,18.996,16.332,9.275,5.347,17.265
2020-07-22T19:30:00Z,18.711,16.141,9.571,5.244,17.468
2020-07-22T20:00:00Z,18.711,16.332,9.571,5.244,18.152
2020-07-22T20:30:00Z,19.472,16.046,9.768,5.244,18.303
2020-07-22T21:00:00Z,19.187,16.332,9.176,5.141,18.261
2020-07-22T21:30:00Z,18.996,15.855,9.077,5.141,17.992
2020-07-22T22:00:00Z,19.187,15.855,9.373,5.037,17.966
2020-07-22T22:30:00Z,19.282,15.855,9.669,5.141,17.89
2020-07-22T23:00:00Z,19.187,15.855,9.669,5.141,17.164
2020-07-22T23:30:00Z,18.996,16.046,9.571,5.037,17.206
2020-07-23T00:00:00Z,18.711,15.664,9.571,5.037,17.502
2020-07-23T00:30:00Z,18.616,15.76,9.472,5.037,17.494
2020-07-23T01:00:00Z,18.616,16.046,9.373,5.141,17.51
2020-07-23T01:30:00Z,18.616,15.76,8.68,5.141,17.13
2020-07-23T02:00:00Z,18.426,16.046,8.68,5.244,17.019
2020-07-23T02:30:00Z,18.331,15.76,9.077,5.141,16.833
2020-07-23T03:00:00Z,18.236,16.046,9.077,5.244,17.011
2020-07-23T03:30:00Z,18.14,16.332,9.077,5.141,16.901
2020-07-23T04:00:00Z,17.95,16.332,9.077,5.141,16.994
2020-07-23T04:30:00Z,17.855,16.141,9.472,5.141,16.969
2020-07-23T05:00:00Z,17.76,16.332,9.176,5.244,17.096
2020-07-23T05:30:00Z,17.57,16.332,9.176,5.244,17.079
2020-07-23T06:00:00Z,17.475,16.427,9.275,5.244,17.197
2020-07-23T06:30:00Z,17.475,16.046,9.275,5.141,17.189
2020-07-23T07:00:00Z,17.475,16.141,9.275,5.037,16.977
2020-07-23T07:30:00Z,17.57,15.76,9.373,5.037,17.104
2020-07-23T08:00:00Z,17.475,16.046,9.472,5.037,17.164
2020-07-23T08:30:00Z,17.379,15.569,9.866,5.037,17.189
2020-07-23T09:00:00Z,17.379,15.76,9.768,4.934,17.197
2020-07-23T09:30:00Z,17.379,15.76,9.176,4.934,17.18
2020-07-23T10:00:00Z,17.379,16.237,9.669,4.831,17.206
2020-07-23T10:30:00Z,17.284,16.427,9.571,5.141,17.121
2020-07-23T11:00:00Z,17.094,15.951,8.68,5.141,17.079
2020-07-23T11:30:00Z,17.189,15.187,8.581,5.244,17.053
2020-07-23T12:00:00Z,17.094,16.141,9.176,5.141,16.994
2020-07-23T12:30:00Z,16.999,15.951,9.472,5.244,16.952
2020-07-23T13:00:00Z,17.094,15.569,9.176,5.244,16.918
2020-07-23T13:30:00Z,16.999,15.76,9.077,5.141,16.926
2020-07-23T14:00:00Z,17.094,15.855,9.669,5.244,16.867
2020-07-23T14:30:00Z,17.189,16.141,9.669,5.347,16.909
2020-07-23T15:00:00Z,17.475,16.141,9.176,5.347,16.918
2020-07-23T15:30:00Z,18.14,16.046,9.077,5.141,16.943
2020-07-23T16:00:00Z,18.521,16.332,9.176,5.141,17.011
2020-07-23T16:30:00Z,18.331,16.427,8.879,5.45,17.053
2020-07-23T17:00:00Z,18.331,16.523,8.879,5.347,17.036
2020-07-23T17:30:00Z,18.14,16.141,9.373,5.347,17.147
2020-07-23T18:00:00Z,17.76,17.094,9.965,5.141,17.333
2020-07-23T18:30:00Z,18.045,16.523,9.669,5.141,17.409
2020-07-23T19:00:00Z,18.331,15.76,9.571,5.244,17.527
2020-07-23T19:30:00Z,18.426,16.618,9.965,5.244,17.587
2020-07-23T20:00:00Z,18.331,16.237,9.669,5.244,17.663
2020-07-23T20:30:00Z,18.236,15.855,9.373,5.141,17.755
2020-07-23T21:00:00Z,18.14,15.855,9.768,5.037,17.73
2020-07-23T21:30:00Z,18.045,16.141,9.866,5.244,17.696
2020-07-23T22:00:00Z,17.95,16.713,10.161,5.141,17.62
2020-07-23T22:30:00Z,18.236,16.903,8.978,5.037,17.671
2020-07-23T23:00:00Z,18.331,15.951,9.275,5.244,17.679
2020-07-23T23:30:00Z,18.521,15.855,10.161,5.141,17.705
2020-07-24T00:00:00Z,18.711,16.618,9.472,5.347,17.713
2020-07-24T00:30:00Z,18.426,16.046,9.275,5.244,17.578
2020-07-24T01:00:00Z,18.331,15.855,9.077,5.141,17.409
2020-07-24T01:30:00Z,18.236,15.855,9.571,5.347,17.384
2020-07-24T02:00:00Z,18.14,16.332,9.176,5.45,17.578
2020-07-24T02:30:00Z,18.045,16.523,9.077,5.552,17.544
2020-07-24T03:00:00Z,17.855,16.046,9.176,5.037,17.57
2020-07-24T03:30:00Z,17.855,15.855,9.077,5.141,17.502
2020-07-24T04:00:00Z,17.76,16.332,8.978,5.244,17.629
2020-07-24T04:30:00Z,17.665,16.237,8.68,5.141,17.587
2020-07-24T05:00:00Z,17.665,16.141,9.571,5.347,17.519
2020-07-24T05:30:00Z,17.57,16.237,9.669,5.655,17.443
2020-07-24T06:00:00Z,17.57,16.046,9.472,5.037,17.426
2020-07-24T06:30:00Z,17.379,15.951,8.879,5.037,17.35
2020-07-24T07:00:00Z,17.475,16.141,9.768,5.037,17.291
2020-07-24T07:30:00Z,17.379,16.332,9.571,5.037,17.265
2020-07-24T08:00:00Z,17.379,16.332,9.373,5.037,17.206
2020-07-24T08:30:00Z,17.284,16.523,9.571,4.934,17.138
2020-07-24T09:00:00Z,17.189,16.523,9.571,5.037,17.062
2020-07-24T09:30:00Z,17.094,16.046,9.669,5.037,16.96
2020-07-24T10:00:00Z,16.999,16.427,9.571,5.141,16.884
2020-07-24T10:30:00Z,16.903,15.855,9.373,5.141,16.824
2020-07-24T11:00:00Z,16.808,15.951,9.571,5.141,16.773
2020-07-24T11:30:00Z,16.808,16.046,9.669,5.141,16.731
2020-07-24T12:00:00Z,16.808,16.713,9.373,5.141,16.68
2020-07-24T12:30:00Z,16.713,16.808,9.669,5.037,16.646
2020-07-24T13:00:00Z,16.713,16.332,9.373,5.141,16.612
2020-07-24T13:30:00Z,16.713,16.046,8.879,5.347,16.552
2020-07-24T14:00:00Z,16.713,16.237,8.779,5.244,16.476
2020-07-24T14:30:00Z,18.426,15.855,8.879,5.244,16.518
2020-07-24T15:00:00Z,18.806,15.951,9.373,5.141,16.595
2020-07-24T15:30:00Z,18.14,16.141,9.571,5.244,16.586
2020-07-24T16:00:00Z,18.236,16.046,9.373,5.347,16.654
2020-07-24T16:30:00Z,18.045,16.141,9.669,5.347,16.765
2020-07-24T17:00:00Z,17.95,17.189,9.866,5.141,16.858
2020-07-24T17:30:00Z,17.189,16.999,9.571,5.141,16.833
2020-07-24T18:00:00Z,17.855,17.189,9.472,5.244,16.901
2020-07-24T18:30:00Z,17.76,17.475,10.063,5.45,16.918
2020-07-24T19:00:00Z,17.76,17.57,9.571,5.45,17.011
2020-07-24T19:30:00Z,17.76,18.045,9.275,5.552,17.062
2020-07-24T20:00:00Z,17.665,17.855,9.768,5.347,17.164
2020-07-24T20:30:00Z,17.855,18.331,10.063,5.552,17.248
2020-07-24T21:00:00Z,17.76,18.045,9.965,5.244,17.282
2020-07-24T21:30:00Z,18.045,18.236,9.768,5.244,17.367
2020-07-24T22:00:00Z,17.95,18.236,10.357,5.141,17.443
2020-07-24T22:30:00Z,18.14,18.236,9.571,5.244,17.51
2020-07-24T23:00:00Z,17.76,17.95,9.472,5.141,17.519
2020-07-24T23:30:00Z,17.855,17.95,9.571,5.037,17.527
2020-07-25T00:00:00Z,17.855,17.855,9.669,5.141,17.51
2020-07-25T00:30:00Z,17.76,16.999,9.472,5.141,17.46
2020-07-25T01:00:00Z,17.76,16.618,9.571,5.141,17.502
2020-07-25T01:30:00Z,17.665,16.523,9.275,5.244,17.46
2020-07-25T02:00:00Z,17.57,16.237,9.571,5.347,17.35
2020-07-25T02:30:00Z,17.57,16.523,9.571,5.347,17.333
2020-07-25T03:00:00Z,17.475,16.427,9.472,5.141,17.307
2020-07-25T03:30:00Z,17.475,16.523,9.176,5.244,17.257
2020-07-25T04:00:00Z,17.379,16.808,9.472,5.244,17.265
2020-07-25T04:30:00Z,17.284,16.808,9.373,5.347,17.13
2020-07-25T05:00:00Z,17.189,16.523,9.077,5.244,17.079
2020-07-25T05:30:00Z,17.094,16.523,9.176,5.244,17.028
2020-07-25T06:00:00Z,17.094,16.523,9.373,5.141,16.994
2020-07-25T06:30:00Z,16.999,16.523,9.571,5.244,16.901
2020-07-25T07:00:00Z,16.903,16.427,10.259,5.347,16.833
2020-07-25T07:30:00Z,16.903,16.523,9.669,5.141,16.799
2020-07-25T08:00:00Z,16.808,16.618,9.571,5.141,16.714
2020-07-25T08:30:00Z,16.808,16.713,10.063,4.934,16.654
2020-07-25T09:00:00Z,16.618,16.332,9.768,4.934,16.561
2020-07-25T09:30:00Z,16.618,16.427,10.063,5.037,16.501
2020-07-25T10:00:00Z,16.427,16.618,9.866,5.037,16.425
2020-07-25T10:30:00Z,16.427,16.523,9.768,5.141,16.348
2020-07-25T11:00:00Z,16.332,16.427,9.571,5.141,16.272
2020-07-25T11:30:00Z,16.141,16.332,9.866,5.244,16.203
2020-07-25T12:00:00Z,16.141,16.332,9.472,5.244,16.135
2020-07-25T12:30:00Z,16.141,16.332,9.965,5.141,16.067
2020-07-25T13:00:00Z,16.141,16.332,9.571,5.141,16.024
2020-07-25T13:30:00Z,16.046,16.237,9.275,5.244,16.007
2020-07-25T14:00:00Z,16.332,16.237,9.176,5.244,15.964
2020-07-25T14:30:00Z,16.427,16.427,9.373,5.347,15.956
2020-07-25T15:00:00Z,16.713,16.427,9.472,5.45,15.999
2020-07-25T15:30:00Z,16.427,16.618,9.472,5.45,15.999
2020-07-25T16:00:00Z,16.618,16.523,9.176,5.347,16.058
2020-07-25T16:30:00Z,16.427,16.808,9.077,5.347,16.041
2020-07-25T17:00:00Z,16.427,16.903,9.768,5.347,16.075
2020-07-25T17:30:00Z,16.523,17.189,9.768,5.45,16.161
2020-07-25T18:00:00Z,16.618,17.284,9.866,5.552,16.255
2020-07-25T18:30:00Z,16.713,17.379,9.965,5.347,16.331
2020-07-25T19:00:00Z,16.808,17.475,9.669,5.347,16.399
2020-07-25T19:30:00Z,16.999,17.57,9.965,5.552,16.544
2020-07-25T20:00:00Z,17.094,17.665,10.161,5.552,16.646
2020-07-25T20:30:00Z,17.189,17.76,9.965,5.45,16.765
2020-07-25T21:00:00Z,17.379,17.665,10.259,5.552,16.833
2020-07-25T21:30:00Z,17.475,17.855,10.455,5.45,16.909
2020-07-25T22:00:00Z,17.475,17.76,9.866,5.552,17.036
2020-07-25T22:30:00Z,17.665,17.855,10.161,5.244,17.121
2020-07-25T23:00:00Z,21.76,17.76,10.063,5.244,17.18
2020-07-25T23:30:00Z,19.282,17.665,10.063,5.244,17.223
2020-07-26T00:00:00Z,20.805,17.379,10.651,5.141,17.282
2020-07-26T00:30:00Z,19.187,17.76,10.063,5.347,17.299
2020-07-26T01:00:00Z,17.665,17.475,9.571,5.347,17.307
2020-07-26T01:30:00Z,17.665,16.903,9.571,5.552,17.299
2020-07-26T02:00:00Z,17.475,17.094,9.176,5.244,17.248
2020-07-26T02:30:00Z,17.189,16.808,9.176,5.45,17.189
2020-07-26T03:00:00Z,17.284,16.808,9.669,5.552,17.189
2020-07-26T03:30:00Z,17.189,16.808,9.768,5.347,17.155
2020-07-26T04:00:00Z,17.189,16.332,9.669,5.244,17.087
2020-07-26T04:30:00Z,17.094,16.332,9.472,5.141,17.045
2020-07-26T05:00:00Z,17.094,16.332,9.768,5.037,16.969
2020-07-26T05:30:00Z,16.999,16.427,10.259,5.244,16.926
2020-07-26T06:00:00Z,16.808,16.523,9.669,5.244,16.841
2020-07-26T06:30:00Z,16.808,16.523,9.571,5.347,16.773
2020-07-26T07:00:00Z,16.808,16.427,9.768,5.244,16.688
2020-07-26T07:30:00Z,16.523,16.427,9.571,5.45,16.637
2020-07-26T08:00:00Z,16.427,16.618,9.768,5.347,16.569
2020-07-26T08:30:00Z,16.427,16.713,9.866,5.244,16.527
2020-07-26T09:00:00Z,16.523,16.713,9.866,5.244,16.459
2020-07-26T09:30:00Z,16.523,16.713,10.063,5.141,16.399
2020-07-26T10:00:00Z,16.237,16.618,9.768,5.141,16.348
2020-07-26T10:30:00Z,16.237,16.618,9.768,5.037,16.297
2020-07-26T11:00:00Z,16.237,16.523,9.965,5.037,16.255
2020-07-26T11:30:00Z,16.141,16.427,9.768,5.244,16.186
2020-07-26T12:00:00Z,16.141,16.427,9.866,5.244,16.127
2020-07-26T12:30:00Z,16.141,16.427,9.768,5.347,16.11
2020-07-26T13:00:00Z,16.141,16.332,9.768,5.45,16.067
2020-07-26T13:30:00Z,16.046,16.332,10.063,5.347,16.041
2020-07-26T14:00:00Z,16.046,16.332,9.866,5.244,15.99
2020-07-26T14:30:00Z,16.237,16.523,9.866,5.347,16.024
2020-07-26T15:00:00Z,16.237,16.618,9.866,5.347,16.05
2020-07-26T15:30:00Z,18.616,16.427,10.161,5.347,16.084
2020-07-26T16:00:00Z,17.189,16.427,10.063,5.347,16.118
2020-07-26T16:30:00Z,16.999,16.523,10.357,5.347,16.067
2020-07-26T17:00:00Z,16.713,16.903,9.866,5.45,16.152
2020-07-26T17:30:00Z,16.713,17.094,9.571,5.45,16.289
2020-07-26T18:00:00Z,16.808,17.379,9.571,5.552,16.365
2020-07-26T18:30:00Z,16.903,17.57,9.768,5.552,16.484
2020-07-26T19:00:00Z,16.999,17.57,9.965,5.552,16.595
2020-07-26T19:30:00Z,17.094,17.76,9.965,5.552,16.663
2020-07-26T20:00:00Z,17.189,17.855,10.357,5.552,16.739
2020-07-26T20:30:00Z,17.284,17.665,10.063,5.552,16.85
2020-07-26T21:00:00Z,17.379,17.665,10.063,5.552,16.909
2020-07-26T21:30:00Z,17.379,17.76,10.161,5.45,16.969
2020-07-26T22:00:00Z,17.475,17.95,10.161,5.347,17.062
2020-07-26T22:30:00Z,17.57,17.95,10.161,5.244,17.138
2020-07-26T23:00:00Z,18.236,17.95,10.455,5.244,17.197
2020-07-26T23:30:00Z,20.234,17.855,10.748,5.141,17.24
2020-07-27T00:00:00Z,19.377,17.855,10.553,5.347,17.291
2020-07-27T00:30:00Z,20.519,17.76,10.161,5.552,17.333
2020-07-27T01:00:00Z,19.472,17.76,10.259,5.347,17.333
2020-07-27T01:30:00Z,17.665,17.76,9.866,5.347,17.35
2020-07-27T02:00:00Z,17.475,17.57,9.965,5.244,17.307
2020-07-27T02:30:00Z,17.475,17.57,10.161,5.347,17.291
2020-07-27T03:00:00Z,17.379,17.475,9.965,5.45,17.274
2020-07-27T03:30:00Z,17.284,16.999,9.965,5.347,17.282
2020-07-27T04:00:00Z,17.284,16.713,9.571,5.347,17.265
2020-07-27T04:30:00Z,17.189,16.808,9.965,5.347,17.223
2020-07-27T05:00:00Z,17.094,16.999,9.768,5.347,17.155
2020-07-27T05:30:00Z,17.094,16.808,9.571,5.347,17.096
2020-07-27T06:00:00Z,17.094,16.523,9.965,5.244,17.053
2020-07-27T06:30:00Z,17.094,16.903,9.965,5.244,17.011
2020-07-27T07:00:00Z,17.094,16.903,10.259,5.347,16.96
2020-07-27T07:30:00Z,16.999,16.713,10.161,5.244,16.884
2020-07-27T08:00:00Z,16.903,16.618,9.965,5.45,16.807
2020-07-27T08:30:00Z,16.808,16.713,10.161,5.552,16.731
2020-07-27T09:00:00Z,16.713,16.903,9.866,5.45,16.688
2020-07-27T09:30:00Z,16.618,16.903,9.866,5.244,16.646
2020-07-27T10:00:00Z,16.713,16.903,10.161,5.244,16.603
2020-07-27T10:30:00Z,16.713,16.808,9.866,5.244,16.561
2020-07-27T11:00:00Z,16.618,16.713,9.866,5.141,16.51
2020-07-27T11:30:00Z,16.523,16.713,9.965,5.244,16.476
2020-07-27T12:00:00Z,16.523,16.713,10.259,5.347,16.45
2020-07-27T12:30:00Z,16.523,16.713,10.259,5.347,16.416
2020-07-27T13:00:00Z,16.523,16.618,10.357,5.347,16.357
2020-07-27T13:30:00Z,16.427,16.618,10.259,5.347,16.34
2020-07-27T14:00:00Z,16.427,16.618,10.259,5.347,16.306
2020-07-27T14:30:00Z,16.618,16.713,9.965,5.347,16.297
2020-07-27T15:00:00Z,16.903,16.808,10.161,5.347,16.34
2020-07-27T15:30:00Z,18.14,16.808,10.259,5.45,16.374
2020-07-27T16:00:00Z,18.711,16.903,10.259,5.347,16.391
2020-07-27T16:30:00Z,20.329,16.903,10.455,5.347,16.416
2020-07-27T17:00:00Z,20.805,16.903,10.651,5.45,16.433
2020-07-27T17:30:00Z,17.284,17.379,10.259,5.655,16.501
2020-07-27T18:00:00Z,17.284,17.475,10.259,5.552,16.569
2020-07-27T18:30:00Z,17.57,17.475,9.866,5.757,16.697
2020-07-27T19:00:00Z,17.665,17.95,9.965,5.655,17.002
2020-07-27T19:30:00Z,17.665,18.236,10.357,5.655,17.197
2020-07-27T20:00:00Z,17.76,18.331,10.259,5.86,17.307
2020-07-27T20:30:00Z,17.855,18.426,10.161,5.45,17.392
2020-07-27T21:00:00Z,19.282,18.331,10.357,5.655,17.519
2020-07-27T21:30:00Z,18.616,18.426,10.161,5.757,17.603
2020-07-27T22:00:00Z,18.521,18.236,11.041,5.655,17.637
2020-07-27T22:30:00Z,18.711,17.665,10.846,5.347,17.755
2020-07-27T23:00:00Z,18.806,17.57,10.455,5.45,17.865
2020-07-27T23:30:00Z,19.187,17.76,10.357,5.347,18.017
2020-07-28T00:00:00Z,21.091,17.475,10.846,5.244,18.076
2020-07-28T00:30:00Z,21.282,17.475,10.455,5.244,17.933
2020-07-28T01:00:00Z,20.996,17.094,10.357,5.347,17.663
2020-07-28T01:30:00Z,19.662,17.094,10.357,5.45,17.646
2020-07-28T02:00:00Z,19.092,16.999,9.866,5.347,17.688
2020-07-28T02:30:00Z,19.092,16.903,9.866,5.45,17.671
2020-07-28T03:00:00Z,19.187,16.999,10.161,5.45,17.705
2020-07-28T03:30:00Z,19.092,17.094,9.965,5.45,17.595
2020-07-28T04:00:00Z,18.806,16.999,10.063,5.347,17.553
2020-07-28T04:30:00Z,18.616,16.999,10.161,5.552,17.603
2020-07-28T05:00:00Z,18.521,16.999,9.866,5.552,17.663
2020-07-28T05:30:00Z,18.426,16.999,9.669,5.45,17.519
2020-07-28T06:00:00Z,18.331,16.999,9.669,5.347,17.527
2020-07-28T06:30:00Z,18.236,16.999,10.455,5.244,17.57
2020-07-28T07:00:00Z,18.045,16.999,10.455,5.655,17.578
2020-07-28T07:30:00Z,17.95,17.094,10.651,5.347,17.595
2020-07-28T08:00:00Z,17.855,17.094,10.455,5.244,17.696
2020-07-28T08:30:00Z,17.855,17.094,10.259,5.244,17.62
2020-07-28T09:00:00Z,17.76,17.094,9.866,5.244,17.553
2020-07-28T09:30:00Z,17.665,16.999,10.259,5.45,17.519
2020-07-28T10:00:00Z,17.57,16.999,10.748,5.347,17.46
2020-07-28T10:30:00Z,17.57,16.903,10.553,5.244,17.409
2020-07-28T11:00:00Z,17.475,16.903,10.357,5.141,17.333
2020-07-28T11:30:00Z,17.379,16.999,10.455,5.244,17.307
2020-07-28T12:00:00Z,17.379,17.094,10.357,5.347,17.265
2020-07-28T12:30:00Z,17.379,16.999,10.259,5.552,17.248
2020-07-28T13:00:00Z,17.379,17.094,10.259,5.552,17.223
2020-07-28T13:30:00Z,17.379,16.999,10.259,5.45,17.172
2020-07-28T14:00:00Z,17.379,16.999,10.063,5.45,17.155
2020-07-28T14:30:00Z,17.475,16.999,9.768,5.552,17.113
2020-07-28T15:00:00Z,17.475,17.189,10.161,5.45,17.121
2020-07-28T15:30:00Z,18.806,17.284,10.063,5.655,17.18
2020-07-28T16:00:00Z,18.996,17.665,10.063,5.552,17.13
2020-07-28T16:30:00Z,17.76,17.284,10.748,5.45,17.087
2020-07-28T17:00:00Z,17.76,17.379,10.748,5.45,17.113
2020-07-28T17:30:00Z,17.855,17.475,10.553,5.45,17.189
2020-07-28T18:00:00Z,17.95,17.665,10.651,5.655,17.443
2020-07-28T18:30:00Z,18.045,17.95,10.748,5.655,17.544
2020-07-28T19:00:00Z,18.331,18.14,10.944,5.552,17.679
2020-07-28T19:30:00Z,18.426,17.665,10.748,5.757,17.84
2020-07-28T20:00:00Z,18.426,17.76,10.944,5.655,17.983
2020-07-28T20:30:00Z,18.426,18.426,11.236,5.655,18.034
2020-07-28T21:00:00Z,18.616,18.521,10.748,5.655,18.118
2020-07-28T21:30:00Z,19.187,18.711,10.748,5.552,18.16
2020-07-28T22:00:00Z,18.901,18.331,10.846,5.45,18.329
2020-07-28T22:30:00Z,19.092,18.616,10.357,5.45,18.379
2020-07-28T23:00:00Z,18.996,18.521,10.651,5.347,18.421
2020-07-28T23:30:00Z,21.76,17.95,10.944,5.552,18.455
2020-07-29T00:00:00Z,19.567,17.855,10.748,5.45,18.455
2020-07-29T00:30:00Z,19.853,17.57,10.161,5.757,18.497
2020-07-29T01:00:00Z,18.806,17.094,10.259,5.45,18.463
2020-07-29T01:30:00Z,18.711,17.379,10.553,5.655,18.438
2020-07-29T02:00:00Z,18.521,17.665,10.161,5.655,18.379
2020-07-29T02:30:00Z,18.616,17.094,10.161,5.552,18.371
2020-07-29T03:00:00Z,18.521,17.094,10.357,5.655,18.404
2020-07-29T03:30:00Z,18.426,17.189,10.357,5.552,18.346
2020-07-29T04:00:00Z,18.426,17.094,10.357,5.45,18.287
2020-07-29T04:30:00Z,18.331,17.284,10.455,5.347,18.236
2020-07-29T05:00:00Z,18.331,17.189,10.357,5.552,18.186
2020-07-29T05:30:00Z,18.236,17.284,10.357,5.45,18.143
2020-07-29T06:00:00Z,18.236,17.189,10.651,5.552,18.093
2020-07-29T06:30:00Z,18.14,17.189,10.259,5.347,18.051
2020-07-29T07:00:00Z,18.14,17.379,10.357,5.347,18.025
2020-07-29T07:30:00Z,18.045,17.475,10.455,5.45,17.992
2020-07-29T08:00:00Z,18.045,17.665,10.748,5.552,17.924
2020-07-29T08:30:00Z,17.95,17.379,10.455,5.45,17.874
2020-07-29T09:00:00Z,17.95,17.284,10.553,5.244,17.806
2020-07-29T09:30:00Z,17.855,17.284,10.748,5.347,17.772
2020-07-29T10:00:00Z,17.76,17.57,10.259,5.45,17.722
2020-07-29T10:30:00Z,17.665,17.379,10.455,5.347,17.663
2020-07-29T11:00:00Z,17.665,17.855,10.553,5.244,17.595
2020-07-29T11:30:00Z,17.76,17.76,10.357,5.45,17.587
2020-07-29T12:00:00Z,17.665,17.379,10.161,5.552,17.519
2020-07-29T12:30:00Z,17.57,17.379,10.357,5.45,17.51
2020-07-29T13:00:00Z,17.57,17.284,10.748,5.45,17.468
2020-07-29T13:30:00Z,17.57,17.284,10.455,5.552,17.46
2020-07-29T14:00:00Z,17.76,17.189,10.063,5.552,17.409
2020-07-29T14:30:00Z,18.426,17.475,10.259,5.552,17.468
2020-07-29T15:00:00Z,18.14,17.379,10.259,5.655,17.485
2020-07-29T15:30:00Z,18.14,17.379,10.748,5.45,17.494
2020-07-29T16:00:00Z,18.045,17.665,10.944,5.552,17.51
2020-07-29T16:30:00Z,18.045,17.855,10.846,5.655,17.553
2020-07-29T17:00:00Z,18.14,17.855,10.846,5.655,17.51
2020-07-29T17:30:00Z,18.236,18.045,10.748,5.552,17.679
2020-07-29T18:00:00Z,18.426,18.236,10.846,5.655,17.84
2020-07-29T18:30:00Z,18.521,18.426,10.846,5.757,17.958
2020-07-29T19:00:00Z,18.806,18.521,10.944,5.757,18.025
2020-07-29T19:30:00Z,18.711,18.521,11.236,5.757,18.211
2020-07-29T20:00:00Z,18.806,18.521,11.236,5.757,18.303
2020-07-29T20:30:00Z,18.996,18.426,10.748,5.757,18.43
2020-07-29T21:00:00Z,19.187,18.616,11.041,5.757,18.539
2020-07-29T21:30:00Z,19.377,18.331,11.431,5.552,18.632
2020-07-29T22:00:00Z,19.377,18.901,11.139,5.552,18.707
2020-07-29T22:30:00Z,19.948,18.711,10.846,5.45,18.741
2020-07-29T23:00:00Z,19.853,19.187,10.651,5.45,18.808
2020-07-29T23:30:00Z,21.378,18.996,10.357,5.552,18.833
2020-07-30T00:00:00Z,20.805,18.426,10.455,5.757,18.884
2020-07-30T00:30:00Z,20.329,17.95,10.553,5.86,18.901
2020-07-30T01:00:00Z,19.853,17.76,9.965,5.757,18.884
2020-07-30T01:30:00Z,19.282,17.855,10.455,5.552,18.875
2020-07-30T02:00:00Z,19.092,18.806,10.944,5.655,18.842
2020-07-30T02:30:00Z,19.377,17.475,10.455,5.655,18.833
2020-07-30T03:00:00Z,19.187,17.57,10.455,5.45,18.817
2020-07-30T03:30:00Z,19.282,17.379,10.846,5.347,18.825
2020-07-30T04:00:00Z,19.092,17.76,10.259,5.552,18.741
2020-07-30T04:30:00Z,18.901,17.855,10.553,5.757,18.228
2020-07-30T05:00:00Z,18.711,17.76,10.748,5.552,18.497
2020-07-30T05:30:00Z,18.616,17.665,10.846,5.655,18.606
2020-07-30T06:00:00Z,18.616,17.76,10.553,5.552,18.564
2020-07-30T06:30:00Z,18.616,17.855,10.846,5.552,18.472
2020-07-30T07:00:00Z,18.616,17.95,10.651,5.347,18.455
2020-07-30T07:30:00Z,18.521,17.95,10.553,5.347,18.43
2020-07-30T08:00:00Z,18.426,17.95,10.357,5.347,18.379
2020-07-30T08:30:00Z,18.426,18.045,10.651,5.45,18.295
2020-07-30T09:00:00Z,18.331,17.855,10.553,5.45,18.253
2020-07-30T09:30:00Z,18.236,18.045,10.846,5.45,18.194
2020-07-30T10:00:00Z,18.236,17.95,10.846,5.655,18.186
2020-07-30T10:30:00Z,18.14,17.855,10.846,5.552,18.118
2020-07-30T11:00:00Z,18.045,17.855,10.651,5.45,18.059
